OBJECTID,problem,personSearch,vehicleSearch,preRace,race,gender,policePrecinct
50887,Suspicious Person (P),NO,NO,White,White,Female,5.0
83539,Suspicious Person (P),NO,NO,Black,Black,Female,3.0
50289,Attempt Pick-Up (P),YES,NO,Black,Black,Male,1.0
1625,Traffic Law Enforcement (P),NO,NO,White,White,Male,4.0
12049,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
93973,Suspicious Person (P),YES,YES,Black,Black,Male,4.0
88644,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
19644,Suspicious Person (P),NO,NO,Black,Black,Male,5.0
81314,Suspicious Person (P),NO,NO,White,White,Male,5.0
102146,Suspicious Person (P),NO,NO,White,White,Female,4.0
37527,Traffic Law Enforcement (P),NO,NO,White,White,Male,1.0
152466,Attempt Pick-Up (P),NO,NO,Black,Black,Male,4.0
128618,Suspicious Vehicle (P),NO,NO,White,White,Male,2.0
118819,Suspicious Vehicle (P),NO,NO,Latino,Latino,Male,3.0
46750,Traffic Law Enforcement (P),NO,NO,White,White,Female,5.0
107357,Attempt Pick-Up (P),NO,NO,White,White,Male,2.0
24558,Suspicious Vehicle (P),YES,YES,Black,Black,Male,4.0
31964,Suspicious Person (P),NO,NO,Black,Black,Female,3.0
131379,Suspicious Person (P),NO,NO,Black,Black,Male,5.0
127032,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
118706,Traffic Law Enforcement (P),NO,NO,White,White,Female,1.0
93891,Traffic Law Enforcement (P),YES,YES,Black,Black,Male,4.0
39851,Traffic Law Enforcement (P),NO,NO,White,Asian,Male,5.0
67170,Suspicious Person (P),NO,NO,White,White,Male,1.0
48246,Suspicious Person (P),NO,NO,White,White,Female,3.0
57285,Traffic Law Enforcement (P),NO,NO,White,White,Male,2.0
139135,Traffic Law Enforcement (P),NO,NO,East African,Black,Male,2.0
126568,Suspicious Person (P),YES,NO,Black,Black,Female,1.0
74503,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,2.0
95860,Suspicious Person (P),NO,NO,White,White,Male,2.0
35974,Traffic Law Enforcement (P),NO,YES,White,White,Female,2.0
55908,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
110217,Traffic Law Enforcement (P),NO,NO,East African,East African,Male,5.0
101158,Suspicious Person (P),YES,YES,Black,Black,Male,2.0
137598,Suspicious Person (P),NO,NO,Black,Black,Male,2.0
145747,Suspicious Person (P),YES,NO,Black,Black,Male,3.0
87293,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
152418,Suspicious Person (P),NO,NO,Black,Black,Female,5.0
115552,Suspicious Person (P),NO,YES,Native American,Native American,Male,3.0
90909,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
157111,Traffic Law Enforcement (P),NO,NO,Black,Black,Female,1.0
134654,Suspicious Person (P),NO,NO,Other,Other,Male,3.0
92741,Suspicious Person (P),YES,NO,Black,Black,Female,1.0
99253,Traffic Law Enforcement (P),NO,YES,Black,Black,Male,4.0
124391,Attempt Pick-Up (P),NO,NO,Black,Black,Female,5.0
154207,Suspicious Vehicle (P),NO,NO,Black,Black,Male,4.0
133218,Suspicious Person (P),NO,NO,White,White,Male,1.0
27983,Suspicious Person (P),YES,NO,White,White,Male,3.0
108883,Suspicious Vehicle (P),NO,NO,White,White,Male,3.0
142851,Suspicious Person (P),NO,NO,Native American,Native American,Female,5.0
133304,Attempt Pick-Up (P),YES,NO,Other,Other,Female,3.0
78242,Suspicious Person (P),NO,NO,Latino,Latino,Male,5.0
135896,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
25714,Traffic Law Enforcement (P),NO,NO,White,White,Male,5.0
86020,Traffic Law Enforcement (P),NO,NO,White,White,Male,2.0
138267,Suspicious Vehicle (P),YES,YES,White,White,Male,2.0
24207,Traffic Law Enforcement (P),NO,NO,White,White,Male,5.0
17992,Suspicious Person (P),YES,NO,Black,Black,Male,5.0
25399,Suspicious Vehicle (P),NO,NO,Other,Other,Male,3.0
120658,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
68804,Suspicious Vehicle (P),NO,NO,Black,Black,Male,4.0
18437,Suspicious Vehicle (P),YES,YES,Black,Black,Female,4.0
98835,Suspicious Person (P),YES,NO,Black,Black,Male,4.0
40668,Traffic Law Enforcement (P),NO,NO,White,White,Male,5.0
109521,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
29752,Traffic Law Enforcement (P),NO,NO,White,Asian,Male,5.0
28076,Traffic Law Enforcement (P),NO,NO,White,White,Female,2.0
9488,Suspicious Person (P),NO,NO,Black,Black,Female,1.0
89358,Suspicious Person (P),NO,NO,White,White,Male,3.0
45845,Suspicious Person (P),YES,NO,White,White,Male,3.0
82613,Suspicious Person (P),YES,NO,White,White,Male,3.0
36096,Suspicious Person (P),YES,NO,Black,Black,Male,2.0
93565,Curfew Violations (P),NO,NO,Black,Black,Male,1.0
76022,Traffic Law Enforcement (P),NO,NO,White,White,Male,2.0
135839,Suspicious Person (P),NO,NO,Black,Black,Male,5.0
20410,Traffic Law Enforcement (P),NO,NO,White,White,Male,5.0
37572,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
129248,Suspicious Person (P),YES,YES,Black,Black,Male,1.0
120403,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
27342,Suspicious Vehicle (P),NO,NO,Black,Black,Male,5.0
99342,Suspicious Person (P),NO,NO,Black,Black,Female,1.0
153753,Suspicious Vehicle (P),YES,YES,Black,Black,Male,4.0
137656,Suspicious Person (P),NO,NO,Asian,Asian,Male,1.0
114867,Suspicious Person (P),NO,NO,Black,Black,Male,4.0
16389,Suspicious Vehicle (P),NO,NO,White,White,Male,3.0
20787,Traffic Law Enforcement (P),NO,NO,White,White,Male,5.0
45935,Suspicious Person (P),NO,NO,White,White,Male,1.0
74180,Suspicious Person (P),YES,NO,White,White,Female,1.0
145378,Suspicious Vehicle (P),YES,YES,Black,Black,Male,3.0
128172,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
43384,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
24780,Suspicious Person (P),YES,NO,Native American,Native American,Female,3.0
47428,Suspicious Person (P),YES,NO,Black,Black,Male,5.0
84259,Traffic Law Enforcement (P),NO,NO,White,White,Male,5.0
22953,Traffic Law Enforcement (P),NO,NO,White,White,Male,2.0
53637,Traffic Law Enforcement (P),NO,NO,White,Latino,Female,5.0
102609,Traffic Law Enforcement (P),YES,YES,Black,Black,Male,4.0
24204,Suspicious Person (P),NO,NO,White,White,Male,5.0
14954,Traffic Law Enforcement (P),NO,NO,White,White,Male,2.0
20559,Traffic Law Enforcement (P),NO,NO,White,Latino,Male,5.0
33318,Suspicious Person (P),NO,NO,Black,Black,Female,1.0
79122,Suspicious Person (P),YES,NO,Native American,Native American,Male,1.0
46013,Traffic Law Enforcement (P),NO,YES,Black,Black,Male,1.0
47312,Suspicious Vehicle (P),YES,YES,Black,Black,Male,1.0
155110,Traffic Law Enforcement (P),NO,NO,Black,East African,Male,2.0
74955,Suspicious Person (P),YES,NO,Black,Black,Male,3.0
72743,Suspicious Person (P),NO,NO,White,White,Male,2.0
127311,Traffic Law Enforcement (P),NO,NO,White,White,Male,1.0
31739,Suspicious Person (P),NO,NO,Black,Black,Male,5.0
98764,Suspicious Person (P),NO,NO,Other,White,Male,1.0
157976,Suspicious Vehicle (P),YES,YES,Black,Black,Male,3.0
98788,Traffic Law Enforcement (P),NO,NO,White,White,Female,2.0
139390,Suspicious Person (P),YES,NO,Black,Black,Male,5.0
35281,Suspicious Person (P),NO,NO,White,White,Male,5.0
133548,Suspicious Person (P),NO,NO,Black,Black,Male,4.0
84942,Traffic Law Enforcement (P),NO,NO,White,White,Male,2.0
89319,Suspicious Person (P),YES,NO,Native American,Native American,Male,3.0
32105,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
43775,Suspicious Person (P),YES,NO,Black,Black,Male,4.0
68947,Traffic Law Enforcement (P),NO,NO,White,White,Female,1.0
39839,Suspicious Person (P),NO,NO,Black,Black,Female,3.0
41603,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
51620,Traffic Law Enforcement (P),NO,NO,White,Black,Male,5.0
60649,Suspicious Person (P),NO,NO,Other,Other,Male,3.0
64860,Traffic Law Enforcement (P),NO,NO,White,White,Female,2.0
57365,Suspicious Vehicle (P),YES,YES,Native American,Native American,Female,3.0
8910,Attempt Pick-Up (P),NO,NO,Black,Black,Male,4.0
39021,Traffic Law Enforcement (P),NO,NO,White,White,Female,3.0
120106,Suspicious Person (P),NO,NO,Black,Black,Male,3.0
95782,Suspicious Person (P),NO,NO,Black,Black,Male,4.0
95125,Suspicious Person (P),NO,NO,Black,Black,Male,2.0
106543,Suspicious Person (P),NO,NO,White,Latino,Male,5.0
80204,Suspicious Person (P),NO,NO,White,White,Female,3.0
67489,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,2.0
6790,Suspicious Person (P),NO,NO,Other,Other,Female,5.0
154088,Suspicious Person (P),NO,NO,White,White,Female,1.0
114705,Suspicious Vehicle (P),NO,NO,White,White,Male,3.0
51225,Traffic Law Enforcement (P),NO,NO,White,White,Female,5.0
95068,Suspicious Vehicle (P),NO,NO,Black,Black,Female,4.0
51718,Suspicious Person (P),YES,NO,Asian,Asian,Male,5.0
136,Traffic Law Enforcement (P),YES,YES,Black,Black,Male,4.0
30718,Suspicious Person (P),YES,NO,East African,East African,Male,5.0
19010,Suspicious Person (P),NO,NO,Native American,Native American,Male,5.0
20141,Suspicious Vehicle (P),YES,YES,East African,East African,Male,5.0
20596,Suspicious Person (P),NO,NO,Native American,Native American,Male,3.0
72039,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
29929,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,5.0
131112,Suspicious Person (P),YES,NO,Native American,Native American,Male,3.0
99529,Suspicious Person (P),NO,NO,White,White,Male,1.0
105596,Suspicious Vehicle (P),YES,YES,Black,Black,Male,4.0
47476,Suspicious Vehicle (P),NO,NO,East African,East African,Male,3.0
114353,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
130579,Suspicious Person (P),NO,NO,White,White,Male,2.0
58562,Suspicious Vehicle (P),YES,YES,Asian,Asian,Male,5.0
63171,Suspicious Vehicle (P),NO,NO,White,White,Male,3.0
154204,Suspicious Vehicle (P),YES,YES,Black,Black,Male,4.0
150676,Suspicious Person (P),NO,NO,Black,Black,Male,3.0
26025,Traffic Law Enforcement (P),NO,NO,White,White,Male,5.0
7852,Traffic Law Enforcement (P),NO,NO,White,White,Male,5.0
102287,Suspicious Vehicle (P),NO,NO,Black,Black,Male,4.0
7617,Suspicious Person (P),YES,NO,White,White,Male,5.0
2083,Suspicious Vehicle (P),NO,NO,Black,Black,Male,3.0
103078,Suspicious Person (P),NO,NO,Black,Black,Male,2.0
93638,Traffic Law Enforcement (P),NO,NO,White,White,Female,1.0
141786,Suspicious Vehicle (P),NO,NO,White,White,Female,3.0
75716,Suspicious Person (P),NO,NO,Black,Black,Male,4.0
22984,Suspicious Person (P),NO,NO,White,White,Male,1.0
151803,Suspicious Person (P),YES,NO,Black,Black,Male,5.0
51637,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
10206,Traffic Law Enforcement (P),NO,NO,White,White,Male,4.0
86190,Suspicious Person (P),YES,NO,Native American,Native American,Male,3.0
18171,Traffic Law Enforcement (P),NO,NO,White,White,Male,2.0
82890,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
13370,Traffic Law Enforcement (P),YES,YES,Other,Other,Male,4.0
120423,Suspicious Person (P),NO,NO,White,White,Male,3.0
43819,Traffic Law Enforcement (P),NO,NO,White,White,Male,5.0
58054,Traffic Law Enforcement (P),NO,NO,White,White,Male,2.0
31299,Suspicious Vehicle (P),NO,NO,East African,East African,Male,5.0
99785,Attempt Pick-Up (P),NO,NO,Black,Black,Male,3.0
148236,Suspicious Vehicle (P),NO,NO,Black,Black,Male,4.0
116376,Traffic Law Enforcement (P),NO,NO,Black,Black,Female,5.0
134122,Suspicious Person (P),NO,NO,Black,Black,Female,1.0
107137,Suspicious Person (P),NO,NO,Other,Other,Male,2.0
20383,Suspicious Person (P),NO,NO,White,White,Male,5.0
24808,Suspicious Vehicle (P),NO,NO,Native American,Native American,Male,3.0
155591,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
92635,Suspicious Person (P),NO,NO,Black,Black,Male,3.0
31623,Traffic Law Enforcement (P),NO,NO,White,White,Male,5.0
114264,Traffic Law Enforcement (P),NO,NO,White,White,Male,2.0
109658,Traffic Law Enforcement (P),NO,NO,Latino,Other,Male,4.0
38862,Suspicious Vehicle (P),NO,NO,Black,Black,Male,3.0
132660,Traffic Law Enforcement (P),NO,NO,Black,Black,Female,4.0
23533,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,1.0
139246,Traffic Law Enforcement (P),YES,YES,Black,Black,Male,4.0
114457,Suspicious Person (P),NO,NO,East African,East African,Male,2.0
44556,Suspicious Vehicle (P),YES,YES,Black,Black,Male,4.0
115370,Suspicious Vehicle (P),NO,NO,White,White,Female,1.0
121742,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,5.0
79044,Suspicious Person (P),NO,NO,White,White,Male,5.0
36911,Traffic Law Enforcement (P),NO,NO,East African,East African,Male,3.0
81003,Traffic Law Enforcement (P),NO,NO,White,White,Male,5.0
47647,Traffic Law Enforcement (P),NO,NO,White,White,Male,2.0
9728,Traffic Law Enforcement (P),NO,NO,White,White,Female,5.0
135816,Attempt Pick-Up (P),YES,NO,White,White,Female,2.0
61357,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,2.0
154887,Suspicious Person (P),YES,NO,Black,Black,Male,4.0
47693,Suspicious Person (P),YES,NO,Black,Black,Female,1.0
49871,Suspicious Vehicle (P),NO,NO,Black,Black,Male,4.0
124668,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,1.0
73347,Suspicious Person (P),YES,YES,Black,Black,Female,2.0
42255,Traffic Law Enforcement (P),NO,NO,White,White,Male,4.0
123855,Suspicious Person (P),NO,NO,Black,Black,Male,4.0
41096,Suspicious Person (P),NO,NO,White,White,Male,2.0
13330,Traffic Law Enforcement (P),NO,NO,White,White,Male,5.0
104777,Traffic Law Enforcement (P),NO,NO,White,White,Female,1.0
17808,Suspicious Vehicle (P),YES,YES,White,White,Male,4.0
115759,Suspicious Person (P),YES,NO,White,White,Female,1.0
26561,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,2.0
102399,Suspicious Vehicle (P),NO,NO,East African,East African,Male,1.0
38030,Suspicious Person (P),NO,NO,White,White,Female,5.0
219,Traffic Law Enforcement (P),YES,YES,Other,Other,Male,1.0
132746,Suspicious Person (P),NO,NO,Native American,Native American,Male,3.0
12466,Attempt Pick-Up (P),NO,NO,Black,Black,Male,3.0
28276,Traffic Law Enforcement (P),NO,NO,White,Other,Male,5.0
76004,Traffic Law Enforcement (P),NO,NO,White,White,Male,2.0
84958,Suspicious Person (P),NO,NO,East African,East African,Female,5.0
156824,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
58165,Suspicious Vehicle (P),NO,NO,White,White,Male,2.0
48452,Suspicious Person (P),YES,NO,Black,Black,Female,2.0
63183,Suspicious Person (P),YES,NO,Black,Black,Male,3.0
7455,Suspicious Person (P),NO,NO,White,White,Male,5.0
78849,Suspicious Vehicle (P),NO,NO,Other,Other,Female,3.0
101068,Suspicious Vehicle (P),YES,YES,Black,Black,Male,4.0
97879,Suspicious Vehicle (P),NO,NO,Native American,Native American,Male,3.0
82880,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
124445,Suspicious Person (P),YES,NO,Black,Black,Male,4.0
40645,Traffic Law Enforcement (P),YES,YES,Black,Black,Female,5.0
14679,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,5.0
120819,Traffic Law Enforcement (P),YES,YES,Black,Black,Male,5.0
113100,Suspicious Person (P),NO,NO,White,White,Male,5.0
128527,Suspicious Person (P),NO,NO,Other,Other,Male,2.0
3221,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,5.0
58635,Traffic Law Enforcement (P),NO,NO,White,White,Female,5.0
27387,Suspicious Person (P),YES,NO,East African,East African,Male,3.0
20886,Suspicious Vehicle (P),YES,NO,Asian,Asian,Male,3.0
66628,Traffic Law Enforcement (P),NO,NO,White,White,Male,5.0
77453,Suspicious Vehicle (P),NO,NO,White,White,Male,2.0
42544,Suspicious Person (P),YES,NO,Black,Black,Male,5.0
77091,Traffic Law Enforcement (P),NO,NO,Native American,Native American,Female,2.0
9786,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
139920,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
94331,Suspicious Person (P),NO,NO,Black,Black,Male,4.0
118991,Suspicious Person (P),NO,NO,Latino,Latino,Male,2.0
128417,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
18069,Traffic Law Enforcement (P),YES,YES,Black,Black,Male,4.0
93340,Suspicious Person (P),NO,NO,Black,Black,Male,3.0
82342,Suspicious Person (P),NO,NO,White,White,Male,1.0
4590,Traffic Law Enforcement (P),YES,YES,Black,Black,Male,3.0
23566,Traffic Law Enforcement (P),NO,NO,Other,Other,Male,2.0
38995,Suspicious Person (P),NO,NO,Black,Black,Male,4.0
18986,Traffic Law Enforcement (P),YES,YES,Latino,Latino,Male,2.0
122373,Suspicious Person (P),NO,NO,Latino,Latino,Male,2.0
100544,Traffic Law Enforcement (P),YES,YES,Other,Latino,Female,2.0
103579,Traffic Law Enforcement (P),YES,YES,Native American,Native American,Female,5.0
84383,Suspicious Person (P),NO,NO,White,White,Male,2.0
11790,Suspicious Person (P),NO,NO,White,White,Female,1.0
157829,Suspicious Person (P),NO,NO,White,White,Male,2.0
18014,Traffic Law Enforcement (P),NO,NO,Black,East African,Male,2.0
123814,Suspicious Person (P),YES,NO,White,White,Male,1.0
21488,Suspicious Vehicle (P),NO,NO,White,White,Male,2.0
116583,Traffic Law Enforcement (P),NO,NO,Latino,Latino,Male,5.0
156423,Suspicious Person (P),YES,NO,White,White,Male,4.0
139404,Suspicious Vehicle (P),YES,NO,White,White,Male,5.0
26052,Suspicious Person (P),NO,NO,White,White,Male,3.0
160727,Suspicious Person (P),YES,NO,Native American,Native American,Male,5.0
9380,Suspicious Vehicle (P),YES,NO,Black,Black,Male,5.0
136613,Suspicious Person (P),YES,NO,Black,Black,Female,1.0
40702,Traffic Law Enforcement (P),NO,NO,White,White,Male,5.0
116630,Traffic Law Enforcement (P),NO,NO,Black,Black,Female,1.0
36150,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
113155,Suspicious Person (P),YES,YES,Black,Black,Male,1.0
70013,Suspicious Person (P),NO,NO,White,White,Female,3.0
92516,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
48037,Attempt Pick-Up (P),NO,NO,Black,Black,Female,4.0
12014,Traffic Law Enforcement (P),NO,NO,White,Other,Female,5.0
75876,Traffic Law Enforcement (P),NO,NO,White,White,Male,5.0
113519,Suspicious Person (P),YES,NO,Native American,Native American,Male,3.0
10913,Traffic Law Enforcement (P),NO,NO,White,White,Male,3.0
79194,Traffic Law Enforcement (P),NO,NO,White,White,Male,2.0
129243,Attempt Pick-Up (P),YES,NO,Native American,Native American,Male,3.0
48829,Traffic Law Enforcement (P),NO,NO,White,White,Male,2.0
28480,Traffic Law Enforcement (P),NO,NO,White,White,Female,5.0
143141,Suspicious Vehicle (P),YES,YES,White,White,Male,2.0
96110,Traffic Law Enforcement (P),NO,NO,East African,East African,Male,5.0
36810,Suspicious Person (P),YES,NO,Native American,Native American,Male,1.0
24888,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,5.0
71200,Suspicious Person (P),YES,NO,Black,Black,Male,5.0
41092,Suspicious Person (P),YES,NO,White,White,Male,5.0
2268,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,1.0
78250,Suspicious Person (P),NO,NO,White,White,Male,2.0
38772,Traffic Law Enforcement (P),NO,NO,White,White,Male,2.0
61151,Suspicious Person (P),NO,NO,White,White,Male,3.0
145510,Suspicious Vehicle (P),NO,NO,White,White,Female,4.0
108513,Suspicious Person (P),NO,NO,Black,Black,Male,4.0
57081,Suspicious Vehicle (P),NO,NO,East African,East African,Male,5.0
40880,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
25450,Suspicious Person (P),NO,NO,White,White,Male,5.0
113020,Attempt Pick-Up (P),NO,NO,Black,Black,Male,4.0
38271,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
25514,Suspicious Person (P),YES,NO,Black,Black,Male,2.0
101132,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
151777,Traffic Law Enforcement (P),NO,NO,White,White,Male,5.0
107728,Suspicious Person (P),NO,NO,White,White,Male,1.0
27701,Suspicious Person (P),YES,NO,White,Black,Male,5.0
131167,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,1.0
47900,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
25361,Suspicious Vehicle (P),NO,NO,White,White,Male,4.0
28940,Traffic Law Enforcement (P),NO,NO,White,White,Female,1.0
80704,Traffic Law Enforcement (P),NO,NO,White,White,Male,3.0
58803,Traffic Law Enforcement (P),NO,NO,Latino,Latino,Male,5.0
147249,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
79999,Traffic Law Enforcement (P),NO,NO,White,White,Female,4.0
143676,Suspicious Person (P),NO,NO,Black,Black,Male,4.0
97045,Traffic Law Enforcement (P),NO,NO,White,White,Male,5.0
27392,Traffic Law Enforcement (P),YES,YES,Black,Black,Female,4.0
93050,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
112799,Suspicious Person (P),YES,NO,White,White,Male,5.0
4452,Traffic Law Enforcement (P),NO,NO,White,White,Male,2.0
61903,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,3.0
1902,Suspicious Person (P),YES,NO,Black,Black,Male,3.0
46449,Traffic Law Enforcement (P),NO,NO,Black,Black,Female,2.0
85043,Traffic Law Enforcement (P),NO,YES,Black,Black,Male,2.0
1245,Traffic Law Enforcement (P),YES,YES,Black,Black,Male,5.0
191,Suspicious Person (P),NO,NO,Black,Black,Male,3.0
78942,Suspicious Person (P),NO,NO,East African,East African,Male,2.0
41805,Suspicious Person (P),NO,NO,White,White,Male,4.0
121409,Attempt Pick-Up (P),NO,NO,Black,Black,Female,3.0
67708,Suspicious Person (P),NO,NO,Native American,Native American,Female,4.0
41121,Suspicious Person (P),NO,NO,White,White,Female,5.0
154909,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
25859,Traffic Law Enforcement (P),NO,NO,White,White,Male,5.0
51119,Suspicious Person (P),NO,NO,Native American,Native American,Male,3.0
79363,Suspicious Person (P),NO,NO,Black,Black,Female,4.0
55456,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
156756,Suspicious Person (P),YES,NO,Black,Black,Male,3.0
90252,Traffic Law Enforcement (P),NO,YES,Black,Black,Male,4.0
53749,Suspicious Vehicle (P),NO,NO,White,White,Male,2.0
102220,Traffic Law Enforcement (P),NO,NO,White,White,Female,1.0
100607,Traffic Law Enforcement (P),NO,NO,White,White,Female,4.0
52570,Suspicious Person (P),NO,NO,White,White,Male,1.0
117483,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
121461,Suspicious Person (P),YES,NO,Black,Black,Male,3.0
108328,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
60198,Traffic Law Enforcement (P),NO,NO,Latino,Latino,Male,5.0
41618,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
36023,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
118355,Traffic Law Enforcement (P),NO,NO,White,White,Male,5.0
38747,Suspicious Person (P),YES,NO,Native American,Native American,Male,1.0
122715,Suspicious Person (P),NO,NO,Native American,Native American,Male,3.0
50350,Suspicious Person (P),NO,NO,Asian,Asian,Male,2.0
97217,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
84326,Suspicious Person (P),NO,NO,Native American,Native American,Male,3.0
132003,Suspicious Person (P),NO,NO,White,White,Male,2.0
120581,Traffic Law Enforcement (P),NO,NO,White,White,Male,1.0
94626,Suspicious Person (P),NO,NO,Black,Black,Male,5.0
33417,Suspicious Person (P),YES,NO,Native American,Native American,Male,3.0
119527,Traffic Law Enforcement (P),YES,YES,Other,Black,Male,4.0
101061,Suspicious Person (P),NO,NO,Black,Black,Male,2.0
135316,Suspicious Vehicle (P),NO,NO,White,White,Male,3.0
4051,Suspicious Person (P),NO,NO,Native American,Native American,Male,5.0
20984,Suspicious Vehicle (P),YES,YES,White,White,Male,5.0
69419,Suspicious Vehicle (P),NO,NO,Black,Black,Male,3.0
91641,Traffic Law Enforcement (P),NO,NO,White,White,Male,2.0
3512,Suspicious Person (P),NO,NO,East African,East African,Male,5.0
93614,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,2.0
82276,Suspicious Vehicle (P),YES,YES,White,White,Male,2.0
153933,Suspicious Person (P),YES,NO,Black,Black,Male,4.0
105609,Suspicious Person (P),YES,YES,Black,Black,Male,4.0
68698,Traffic Law Enforcement (P),NO,NO,Other,White,Female,2.0
21894,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
92684,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
126602,Traffic Law Enforcement (P),NO,NO,East African,East African,Male,4.0
123030,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
60248,Traffic Law Enforcement (P),NO,NO,White,White,Female,5.0
85600,Traffic Law Enforcement (P),NO,NO,White,White,Male,5.0
22209,Suspicious Vehicle (P),NO,NO,White,White,Male,2.0
146495,Suspicious Person (P),NO,NO,East African,East African,Male,2.0
92321,Traffic Law Enforcement (P),NO,NO,Black,Black,Female,2.0
143094,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,1.0
70179,Traffic Law Enforcement (P),NO,NO,White,Other,Female,5.0
34221,Suspicious Person (P),NO,NO,East African,East African,Male,5.0
80381,Suspicious Person (P),NO,NO,White,White,Female,3.0
96988,Suspicious Person (P),YES,NO,Latino,White,Male,3.0
27835,Suspicious Person (P),NO,NO,Other,Other,Male,5.0
144191,Traffic Law Enforcement (P),NO,NO,East African,East African,Male,4.0
11754,Suspicious Person (P),YES,NO,White,White,Male,1.0
125418,Traffic Law Enforcement (P),NO,NO,White,White,Male,2.0
40776,Traffic Law Enforcement (P),YES,YES,Black,Black,Male,4.0
95484,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,1.0
118794,Traffic Law Enforcement (P),YES,YES,Black,Black,Male,2.0
104698,Traffic Law Enforcement (P),NO,NO,White,White,Male,2.0
25821,Suspicious Person (P),NO,NO,White,White,Male,1.0
73828,Traffic Law Enforcement (P),NO,NO,White,White,Male,5.0
141894,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
39363,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,1.0
6286,Suspicious Vehicle (P),NO,NO,White,White,Male,2.0
140845,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,2.0
56045,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
46539,Traffic Law Enforcement (P),YES,YES,Black,Black,Female,5.0
89715,Suspicious Person (P),NO,NO,Other,Other,Female,1.0
52042,Suspicious Person (P),NO,NO,Black,Black,Male,4.0
28735,Suspicious Person (P),YES,NO,Black,Black,Male,4.0
74409,Traffic Law Enforcement (P),NO,NO,White,White,Female,5.0
132353,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
28686,Traffic Law Enforcement (P),NO,NO,White,White,Male,5.0
111995,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
30546,Traffic Law Enforcement (P),NO,NO,White,White,Male,3.0
